---
name: android_pinyin_simple
version: "0.1"
sort: by_weight
...
鼥	ba  1
手足	shou zu	255
受阻	shou zu	384
受罪	shou zui	310
收藏	shou cang	5349
手册	shou ce	2324
受此	shou ci	157
首次	shou ci	6243
受挫	shou cuo	254
受损	shou sun	898
寿司	shou si	330
收缩	shou suo	1144
受孕	shou yun	258
受压	shou ya	133
首演	shou yan	138
收养	shou yang	485
兽药	shou yao	178
受邀	shou yao	193
首要	shou yao	958
首页	shou ye	4566
授意	shou yi	113
兽医	shou yi	361
手艺	shou yi	506
受益	shou yi	1399
收益	shou yi	5477
收音	shou yin	121
手印	shou yin	169
收银	shou yin	184
手淫	shou yin	712
首映	shou ying	497
受用	shou yong	185
手语	shou yu	148
授予	shou yu	1372
手腕	shou wan	829
兽王	shou wang	249
守望	shou wang	349
收尾	shou wei	270
守卫	shou wei	472
首位	shou wei	955
手握	shou wo	302
首尔	shou er	314
数百	shu bai	1098
书包	shu bao	633
书本	shu ben	672
数倍	shu bei	192
鼠标	shu biao	4339
树皮	shu pi	161
薯片	shu pian	207
述评	shu ping	122
书评	shu ping	286
数码	shu ma	3323
书面	shu mian	1721
树苗	shu miao	115
数名	shu ming	168
书名	shu ming	380
署名	shu ming	464
书目	shu mu	349
树木	shu mu	888
数目	shu mu	1442
抒发	shu fa	339
书法	shu fa	1103
书房	shu fang	708
束缚	shu fu	1010
舒服	shu fu	7424
疏导	shu dao	309
输得	shu de	202
属地	shu di	148
输电	shu dian	105
书店	shu dian	1615
输掉	shu diao	329
数度	shu du	177
舒坦	shu tan	250
数天	shu tian	142
薯条	shu tiao	154
熟透	shu tou	108
梳头	shu tou	155
疏通	shu tong	448
熟女	shu nv	379
淑女	shu nv	816
数年	shu nian	541
枢纽	shu niu	435
熟了	shu le	250
疏离	shu li	111
竖立	shu li	153
数理	shu li	206
书里	shu li	297
梳理	shu li	765
树立	shu li	2386
熟练	shu lian	1486
数量	shu liang	11200
数列	shu lie	127
树林	shu lin	560
疏漏	shu lou	136
数落	shu luo	181
曙光	shu guang	675
树干	shu gan	239
书稿	shu gao	144
数个	shu ge	292
树根	shu gen	127
输给	shu gei	698
蔬果	shu guo	134
蜀国	shu guo	155
书柜	shu gui	182
书刊	shu kan	212
漱口	shu kou	159
数控	shu kong	397
书库	shu ku	150
书画	shu hua	603
舒缓	shu huan	441
术后	shu hou	974
疏忽	shu hu	485
赎回	shu hui	1021
书籍	shu ji	2192
书记	shu ji	2989
数家	shu jia	131
书架	shu jia	441
暑假	shu jia	3352
树胶	shu jiao	106
书局	shu ju	132
数据	shu ju	33827
竖起	shu qi	325
舒淇	shu qi	368
暑期	shu qi	785
术前	shu qian	219
数钱	shu qian	238
书签	shu qian	535
数千	shu qian	821
抒情	shu qing	527
输球	shu qiu	345
输血	shu xue	272
数学	shu xue	4092
熟悉	shu xi	10150
属下	shu xia	258
树下	shu xia	384
属相	shu xiang	114
书香	shu xiang	171
书写	shu xie	1168
舒心	shu xin	246
书信	shu xin	331
树形	shu xing	180
属性	shu xing	6029
舒展	shu zhan	333
数着	shu zhe	124
竖着	shu zhe	135
述职	shu zhi	122
熟知	shu zhi	439
树枝	shu zhi	529
树脂	shu zhi	649
数值	shu zhi	1554
术中	shu zhong	190
树种	shu zhong	267
书中	shu zhong	1382
书桌	shu zhuo	274
舒畅	shu chang	493
书城	shu cheng	249
输出	shu chu	5498
蜀山	shu shan	199
书商	shu shang	109
书上	shu shang	666
树上	shu shang	692
树梢	shu shao	113
书生	shu sheng	685
熟食	shu shi	114
书市	shu shi	142
熟识	shu shi	173
属实	shu shi	483
数十	shu shi	1382
术士	shu shi	1542
舒适	shu shi	2067
数数	shu shu	222
叔叔	shu shu	2767
述说	shu shuo	218
熟睡	shu shui	292
数人	shu ren	176
熟人	shu ren	1146
数日	shu ri	229
殊荣	shu rong	291
输入	shu ru	10924
梳子	shu zi	269
数字	shu zi	9680
数组	shu zu	1152
赎罪	shu zui	133
蔬菜	shu cai	2959
数次	shu ci	541
树丛	shu cong	109
暑促	shu cu	132
疏散	shu san	392
疏松	shu song	108
输送	shu song	690
疏远	shu yuan	324
书院	shu yuan	344
数月	shu yue	370
输液	shu ye	385
树叶	shu ye	733
数亿	shu yi	132
树荫	shu yin	118
输赢	shu ying	320
书友	shu you	137
疏于	shu yu	128
术语	shu yu	882
属于	shu yu	15332
数万	shu wan	381
数为	shu wei	157
数位	shu wei	188
恕我	shu wo	114
书屋	shu wu	173
数额	shu e	1067
说罢	shuo ba	114
说吧	shuo ba	1170
说不	shuo bu	569
说明	shuo ming	20703
说法	shuo fa	6021
说服	shuo fu	1172
硕大	shuo da	326
说到	shuo dao	2443
说道	shuo dao	3428
说得	shuo de	2689
说的	shuo de	5076
说点	shuo dian	302
说那	shuo na	171
说呢	shuo ne	479
说来	shuo lai	831
说了	shuo le	6753
说理	shuo li	136
说个	shuo ge	243
说给	shuo gei	135
硕果	shuo guo	140
说过	shuo guo	5844
说话	shuo hua	20962
说谎	shuo huang	573
说好	shuo hao	1085
说教	shuo jiao	259
说句	shuo ju	619
说起	shuo qi	1918
说清	shuo qing	108
说笑	shuo xiao	249
说些	shuo xie	337
说着	shuo zhe	1873
说唱	shuo chang	187
说成	shuo cheng	583
说出	shuo chu	2458
说啥	shuo sha	452
说声	shuo sheng	413
说事	shuo shi	350
硕士	shuo shi	2374
说是	shuo shi	4794
说说	shuo shuo	4566
说辞	shuo ci	133
说错	shuo cuo	691
说要	shuo yao	1110
说有	shuo you	208
说完	shuo wan	1802
睡吧	shui ba	950
水泵	shui beng	354
水杯	shui bei	169
水边	shui bian	206
水表	shui biao	121
水波	shui bo	108
谁不	shui bu	358
水泡	shui pao	307
水瓶	shui ping	419
水平	shui ping	18118
睡梦	shui meng	262
水面	shui mian	1063
睡眠	shui mian	2552
水墨	shui mo	195
水母	shui mu	139
水木	shui mu	377
税法	shui fa	328
水分	shui fen	1510
水费	shui fei	231
税费	shui fei	566
税负	shui fu	221
说服	shui fu	222
睡袋	shui dai	209
水道	shui dao	187
睡到	shui dao	579
水稻	shui dao	865
谁的	shui de	512
睡得	shui de	649
水底	shui di	188
水滴	shui di	243
水电	shui dian	986
水痘	shui dou	119
谁都	shui dou	1336
水塘	shui tang	127
水体	shui ti	289
水田	shui tian	113
水贴	shui tie	139
水桶	shui tong	230
水土	shui tu	178
谁呢	shui ne	243
谁能	shui neng	1493
水泥	shui ni	1945
水牛	shui niu	140
税率	shui lv	847
谁来	shui lai	822
水冷	shui leng	190
水力	shui li	118
水里	shui li	586
水利	shui li	1210
水量	shui liang	361
水灵	shui ling	149
水流	shui liu	524
水路	shui lu	224
水管	shui guan	473
谁敢	shui gan	328
睡个	shui ge	218
水沟	shui gou	143
睡过	shui guo	210
水果	shui guo	3489
税款	shui kuan	489
水库	shui ku	1460
水花	shui hua	154
谁还	shui hai	212
睡好	shui hao	293
水和	shui he	117
税后	shui hou	330
水浒	shui hu	240
水壶	shui hu	264
水火	shui huo	171
水货	shui huo	1471
谁会	shui hui	535
水军	shui jun	120
水价	shui jia	260
谁家	shui jia	576
水煎	shui jian	118
水饺	shui jiao	225
谁叫	shui jiao	392
睡觉	shui jiao	23045
水解	shui jie	171
税金	shui jin	331
水景	shui jing	114
水井	shui jing	170
水晶	shui jing	2380
谁就	shui jiu	164
水气	shui qi	116
水汽	shui qi	143
税前	shui qian	320
睡前	shui qian	548
谁去	shui qu	164
睡去	shui qu	385
水区	shui qu	428
水洗	shui xi	226
水系	shui xi	235
睡下	shui xia	145
水下	shui xia	473
谁先	shui xian	119
水仙	shui xian	223
水乡	shui xiang	261
水箱	shui xiang	301
水星	shui xing	184
水性	shui xing	200
睡醒	shui xing	683
水准	shui zhun	1442
水闸	shui zha	117
睡着	shui zhao	2090
睡着	shui zhe	371
税制	shui zhi	142
谁知	shui zhi	531
水质	shui zhi	950
税种	shui zhong	176
水肿	shui zhong	551
水中	shui zhong	1560
水珠	shui zhu	192
水煮	shui zhu	277
水产	shui chan	500
水厂	shui chang	211
水城	shui cheng	131
水池	shui chi	389
水上	shui shang	630
水深	shui shen	192
水生	shui sheng	135
水声	shui sheng	148
谁是	shui shi	801
水手	shui shou	314
税收	shui shou	2072
谁说	shui shuo	1025
睡睡	shui shui	119
谁谁	shui shui	134
水水	shui shui	425
谁让	shui rang	377
水灾	shui zai	154
谁在	shui zai	410
睡在	shui zai	506
水族	shui zu	116
水槽	shui cao	158
水草	shui cao	251
水色	shui se	128
税源	shui yuan	145
水源	shui yuan	629
水月	shui yue	152
水运	shui yun	191
水压	shui ya	110
谁呀	shui ya	204
水样	shui yang	106
谁要	shui yao	504
谁也	shui ye	1087
睡意	shui yi	324
睡衣	shui yi	718
水银	shui yin	158
水印	shui yin	464
谁又	shui you	270
谁有	shui you	703
水域	shui yu	482
水文	shui wen	301
水温	shui wen	378
水位	shui wei	615
水务	shui wu	288
税务	shui wu	1164
谁啊	shui a	345
水岸	shui an	115
税额	shui e	198
软盘	ruan pan	319
软体	ruan ti	230
软肋	ruan lei	210
软管	ruan guan	135
软膏	ruan gao	141
软骨	ruan gu	211
软化	ruan hua	455
软件	ruan jian	31744
软禁	ruan jin	139
软驱	ruan qu	245
软性	ruan xing	109
软软	ruan ruan	278
软弱	ruan ruo	581
软银	ruan yin	110
软硬	ruan ying	165
软文	ruan wen	230
软卧	ruan wo	117
润肺	run fei	124
润肤	run fu	117
润滑	run hua	429
润泽	run ze	154
润色	run se	126
燃煤	ran mei	162
染发	ran fa	196
燃放	ran fang	195
染料	ran liao	317
燃料	ran liao	1045
然后	ran hou	69602
染红	ran hong	141
燃起	ran qi	265
燃气	ran qi	700
染指	ran zhi	107
染成	ran cheng	128
染上	ran shang	315
燃烧	ran shao	2374
冉冉	ran ran	159
染色	ran se	457
燃油	ran you	742
然而	ran er	5808
让步	rang bu	500
让它	rang ta	1519
让她	rang ta	4264
让他	rang ta	7960
让你	rang ni	11172
让您	rang nin	1167
让利	rang li	253
让路	rang lu	122
让给	rang gei	224
让其	rang qi	482
让这	rang zhe	121
嚷着	rang zhe	152
让出	rang chu	116
嚷嚷	rang rang	426
让人	rang ren	14659
让座	rang zuo	237
让我	rang wo	22144
让爱	rang ai	138
扰民	rao min	151
绕到	rao dao	105
绕道	rao dao	198
扰乱	rao luan	536
饶了	rao le	114
绕过	rao guo	426
绕开	rao kai	135
绕行	rao xing	133
绕着	rao zhe	270
绕组	rao zu	105
绕月	rao yue	109
热播	re bo	358
热卖	re mai	396
热门	re men	1681
热风	re feng	121
热带	re dai	533
热得	re de	133
惹得	re de	239
热电	re dian	248
热点	re dian	2571
热度	re du	328
热土	re tu	122
热闹	re nao	3030
热能	re neng	234
热辣	re la	137
惹来	re lai	139
热浪	re lang	167
热泪	re lei	195
热力	re li	260
热恋	re lian	316
热疗	re liao	107
热量	re liang	1455
热烈	re lie	2154
热管	re guan	170
惹火	re huo	149
热火	re huo	243
热键	re jian	149
热气	re qi	420
热钱	re qian	337
热切	re qie	309
热情	re qing	5808
热血	re xue	749
热线	re xian	1399
热销	re xiao	610
热心	re xin	1394
热轧	re zha	112
热衷	re zhong	815
热炒	re chao	110
热潮	re chao	875
热忱	re chen	256
热诚	re cheng	143
热身	re shen	352
惹事	re shi	127
热水	re shui	1081
热热	re re	174
惹人	re ren	297
热刺	re ci	163
热源	re yuan	107
热议	re yi	218
热吻	re wen	122
热舞	re wu	191
热爱	re ai	2244
人保	ren bao	128
人不	ren bu	635
人品	ren pin	1798
任凭	ren ping	370
人骂	ren ma	116
人吗	ren ma	339
人马	ren ma	460
人脉	ren mai	452
人们	ren men	22618
人面	ren mian	107
任免	ren mian	203
人民	ren min	11554
认命	ren ming	181
人命	ren ming	340
人名	ren ming	435
任命	ren ming	1178
人防	ren fang	133
任副	ren fu	143
人大	ren da	1567
韧带	ren dai	276
人道	ren dao	381
认得	ren de	657
人的	ren de	9314
认定	ren ding	3311
人都	ren dou	3480
人多	ren duo	1802
人对	ren dui	427
人体	ren ti	5020
人头	ren tou	429
忍痛	ren tong	187
认同	ren tong	2542
忍耐	ren nai	669
人脑	ren nao	183
人呢	ren ne	1869
人能	ren neng	738
任你	ren ni	164
人来	ren lai	854
忍了	ren le	295
认了	ren le	307
人类	ren lei	9656
人力	ren li	1715
人脸	ren lian	154
认领	ren ling	148
人流	ren liu	702
人敢	ren gan	283
人格	ren ge	1834
认购	ren gou	1085
人工	ren gong	2533
认沽	ren gu	282
人看	ren kan	253
任课	ren ke	127
认可	ren ke	3458
人口	ren kou	5470
人话	ren hua	190
人海	ren hai	139
人还	ren hai	156
人行	ren hang	185
仁和	ren he	124
人和	ren he	256
任何	ren he	24927
人很	ren hen	128
人会	ren hui	451
人均	ren jun	1859
人机	ren ji	108
人际	ren ji	443
人家	ren jia	25556
人间	ren jian	2409
任教	ren jiao	386
人皆	ren jie	136
人就	ren jiu	423
人居	ren ju	178
人权	ren quan	1413
人却	ren que	173
人群	ren qun	4612
人妻	ren qi	119
任其	ren qi	147
任期	ren qi	459
人气	ren qi	3586
人前	ren qian	124
认清	ren qing	477
人情	ren qing	749
人去	ren qu	564
任选	ren xuan	189
人选	ren xuan	1232
人像	ren xiang	381
忍心	ren xin	760
人心	ren xin	1464
人形	ren xing	324
韧性	ren xing	393
任性	ren xing	747
人性	ren xing	2564
仁兄	ren xiong	329
认准	ren zhun	193
人渣	ren zha	453
忍着	ren zhe	373
忍者	ren zhe	590
认真	ren zhen	10510
认证	ren zheng	4123
人治	ren zhi	109
人之	ren zhi	469
人质	ren zhi	518
任职	ren zhi	931
认知	ren zhi	1413
人种	ren zhong	217
忍住	ren zhu	483
人潮	ren chao	194
人称	ren cheng	337
人畜	ren chu	159
认出	ren chu	587
人少	ren shao	594
人参	ren shen	460
人身	ren shen	563
妊娠	ren shen	706
人声	ren sheng	287
人生	ren sheng	12766
人世	ren shi	453
人是	ren shi	553
人事	ren shi	2520
人士	ren shi	7659
认识	ren shi	26695
人寿	ren shou	450
人手	ren shou	723
忍受	ren shou	2052
认输	ren shu	294
人数	ren shu	4800
人说	ren shuo	1623
忍让	ren rang	171
人人	ren ren	2428
人肉	ren rou	312
人在	ren zai	2486
人造	ren zao	460
人族	ren zu	229
人做	ren zuo	157
认罪	ren zui	180
人才	ren cai	8461
仁慈	ren ci	298
人次	ren ci	381
认错	ren cuo	505
人死	ren si	133
人所	ren suo	408
人缘	ren yuan	383
人员	ren yuan	23160
人眼	ren yan	138
人要	ren yao	447
人妖	ren yao	728
人也	ren ye	890
人意	ren yi	200
仁义	ren yi	206
任一	ren yi	271
任意	ren yi	2292
人影	ren ying	456
人有	ren you	330
任由	ren you	425
人用	ren yong	108
任用	ren yong	159
人鱼	ren yu	160
人与	ren yu	162
人文	ren wen	1380
人为	ren wei	1341
认为	ren wei	38604
人无	ren wu	131
人物	ren wu	9620
任务	ren wu	35912
人啊	ren a	743
仁爱	ren ai	148
人儿	ren er	175
仍不	reng bu	367
扔到	reng dao	380
扔掉	reng diao	556
扔了	reng le	499
扔给	reng gei	136
仍可	reng ke	256
仍将	reng jiang	840
扔进	reng jin	248
仍旧	reng jiu	991
扔下	reng xia	290
仍需	reng xu	294
扔出	reng chu	109
仍是	reng shi	1533
仍然	reng ran	11214
扔在	reng zai	288
仍在	reng zai	1575
仍要	reng yao	127
仍以	reng yi	215
仍有	reng you	1412
仍为	reng wei	205
仍未	reng wei	662
日版	ri ban	235
日报	ri bao	1205
日本	ri ben	26431
日美	ri mei	160
日暮	ri mu	542
日方	ri fang	294
日电	ri dian	1069
日内	ri nei	1049
日立	ri li	564
日历	ri li	751
日落	ri luo	333
日光	ri guang	311
日寇	ri kou	158
日化	ri hua	125
日韩	ri han	545
日后	ri hou	1499
日货	ri huo	372
日均	ri jun	289
日军	ri jun	1193
日记	ri ji	2636
日间	ri jian	107
日渐	ri jian	915
日久	ri jiu	138
日剧	ri ju	625
日起	ri qi	1294
日期	ri qi	5630
日前	ri qian	3854
日趋	ri qu	895
日讯	ri xun	194
日系	ri xi	341
日线	ri xian	248
日向	ri xiang	161
日照	ri zhao	604
日志	ri zhi	5198
日中	ri zhong	117
日产	ri chan	449
日常	ri chang	3138
日程	ri cheng	795
日出	ri chu	592
日式	ri shi	219
日日	ri ri	865
日子	ri zi	10277
日圆	ri yuan	227
日元	ri yuan	1008
日月	ri yue	477
日夜	ri ye	493
日益	ri yi	3282
日用	ri yong	135
日语	ri yu	2203
日晚	ri wan	576
日文	ri wen	995
肉棒	rou bang	169
肉搏	rou bo	138
肉片	rou pian	150
肉麻	rou ma	450
柔美	rou mei	264
柔道	rou dao	141
肉体	rou ti	1069
柔嫩	rou nen	110
肉牛	rou niu	110
肉类	rou lei	433
蹂躏	rou lin	463
柔和	rou he	841
肉鸡	rou ji	233
柔情	rou qing	568
肉馅	rou xian	111
柔性	rou xing	242
揉着	rou zhe	106
肉质	rou zhi	201
柔顺	rou shun	131
肉身	rou shen	174
肉食	rou shi	175
柔软	rou ruan	1234
揉揉	rou rou	220
柔柔	rou rou	256
肉肉	rou rou	368
柔弱	rou ruo	398
揉搓	rou cuo	154
肉丝	rou si	198
肉眼	rou yan	292
绒布	rong bu	106
绒毛	rong mao	178
容貌	rong mao	541
荣登	rong deng	129
溶洞	rong dong	114
融通	rong tong	218
容纳	rong na	561
容量	rong liang	2619
熔炉	rong lu	240
熔化	rong hua	133
溶化	rong hua	141
荣华	rong hua	168
融化	rong hua	607
融合	rong he	2791
荣获	rong huo	965
容积	rong ji	246
溶剂	rong ji	308
溶解	rong jie	494
融券	rong quan	194
容器	rong qi	1029
融洽	rong qia	441
荣幸	rong xing	761
容许	rong xu	328
冗长	rong chang	161
榕树	rong shu	185
容忍	rong ren	690
蓉蓉	rong rong	158
溶入	rong ru	119
荣辱	rong ru	171
融入	rong ru	1880
容灾	rong zai	128
融资	rong zi	2476
容错	rong cuo	110
容颜	rong yan	458
荣耀	rong yao	701
溶液	rong ye	717
容易	rong yi	20143
荣膺	rong ying	117
溶于	rong yu	182
冗余	rong yu	396
荣誉	rong yu	2763
如不	ru bu	248
乳品	ru pin	252
辱骂	ru ma	406
入门	ru men	1338
入梦	ru meng	136
如梦	ru meng	247
入眠	ru mian	540
乳房	ru fang	1609
如风	ru feng	341
入党	ru dang	579
蠕动	ru dong	346
如对	ru dui	190
如题	ru ti	286
乳头	ru tou	653
如同	ru tong	3471
如图	ru tu	767
如能	ru neng	224
入内	ru nei	156
如你	ru ni	188
如您	ru nin	195
如来	ru lai	358
入关	ru guan	157
如歌	ru ge	159
乳沟	ru gou	285
入宫	ru gong	119
如故	ru gu	139
入股	ru gu	890
如果	ru guo	155101
入口	ru kou	1506
入库	ru ku	975
如画	ru hua	129
乳化	ru hua	132
如花	ru hua	466
入海	ru hai	115
如何	ru he	34508
入户	ru hu	441
如火	ru huo	136
入伙	ru huo	143
入会	ru hui	288
如家	ru jia	292
儒家	ru jia	646
如今	ru jin	5644
入境	ru jing	589
如期	ru qi	535
入侵	ru qin	1211
入球	ru qiu	160
入选	ru xuan	1071
如雪	ru xue	208
儒学	ru xue	285
入学	ru xue	1093
如下	ru xia	7250
乳腺	ru xian	283
如新	ru xin	106
如需	ru xu	546
入账	ru zhang	250
乳汁	ru zhi	239
入职	ru zhi	474
入主	ru zhu	343
入驻	ru zhu	349
入住	ru zhu	1198
如常	ru chang	110
入场	ru chang	526
如潮	ru chao	222
蠕虫	ru chong	206
如初	ru chu	152
如山	ru shan	136
如上	ru shang	121
入室	ru shi	107
入世	ru shi	304
如是	ru shi	306
如实	ru shi	527
入市	ru shi	1068
入手	ru shou	1458
如水	ru shui	524
入睡	ru shui	727
如若	ru ruo	254
如在	ru zai	291
如此	ru ci	18762
乳酸	ru suan	163
如斯	ru si	130
入园	ru yuan	149
入院	ru yuan	285
如愿	ru yuan	405
如约	ru yue	115
如月	ru yue	131
如云	ru yun	225
儒雅	ru ya	208
如烟	ru yan	224
如要	ru yao	519
乳业	ru ye	255
乳液	ru ye	381
如意	ru yi	935
如因	ru yin	410
如有	ru you	2026
如遇	ru yu	160
入狱	ru yu	297
如玉	ru yu	452
入网	ru wang	309
入微	ru wei	108
入味	ru wei	120
入围	ru wei	717
如无	ru wu	168
入伍	ru wu	248
入耳	ru er	125
若不	ruo bu	340
若非	ruo fei	153
偌大	ruo da	211
弱电	ruo dian	138
弱点	ruo dian	908
若能	ruo neng	305
若干	ruo gan	2476
弱国	ruo guo	151
弱化	ruo hua	286
弱小	ruo xiao	365
弱项	ruo xiang	108
若想	ruo xiang	189
弱者	ruo zhe	488
弱智	ruo zhi	878
弱势	ruo shi	837
若是	ruo shi	1484
若水	ruo shui	161
若要	ruo yao	458
若有	ruo you	643
若无	ruo wu	205
瑞典	rui dian	1141
瑞丽	rui li	227
锐利	rui li	295
锐减	rui jian	173
瑞金	rui jin	143
锐气	rui qi	117
瑞星	rui xing	1660
锐志	rui zhi	173
睿智	rui zhi	371
瑞士	rui shi	1417
锐意	rui yi	146
瑞银	rui yin	177
瑞安	rui an	240
钻到	zuan dao	120
钻头	zuan tou	125
钻孔	zuan kong	187
钻戒	zuan jie	388
钻进	zuan jin	548
钻井	zuan jing	161
赚钱	zuan qian	264
钻出	zuan chu	124
钻石	zuan shi	1687
钻研	zuan yan	414
遵命	zun ming	121
尊贵	zun gui	500
尊敬	zun jing	1923
遵循	zun xun	1464
遵照	zun zhao	278
尊者	zun zhe	119
尊重	zun zhong	5198
尊称	zun cheng	140
尊崇	zun chong	129
遵守	zun shou	3008
遵从	zun cong	247
尊严	zun yan	1510
遵义	zun yi	228
咋办	za ban	965
杂牌	za pai	224
砸门	za men	131
咱们	za men	364
杂费	za fei	158
杂谈	za tan	814
杂念	za nian	137
杂乱	za luan	301
砸了	za le	566
咋个	za ge	1091
杂货	za huo	153
杂技	za ji	194
杂交	za jiao	436
杂质	za zhi	390
杂志	za zhi	5844
杂种	za zhong	314
杂事	za shi	175
砸在	za zai	125
杂草	za cao	320
砸死	za si	196
杂碎	za sui	114
咋样	za yang	1710
杂音	za yin	225
杂文	za wen	207
杂物	za wu	320
再把	zai ba	728
载波	zai bo	166
再不	zai bu	910
在旁	zai pang	117
栽培	zai pei	930
在马	zai ma	1001
再买	zai mai	572
再忙	zai mang	198
在美	zai mei	146
再没	zai mei	169
灾民	zai min	483
载明	zai ming	110
在某	zai mou	527
再发	zai fa	2716
再放	zai fang	179
在大	zai da	180
再大	zai da	260
再打	zai da	388
再到	zai dao	973
再等	zai deng	313
再点	zai dian	140
再顶	zai ding	122
再读	zai du	115
在读	zai du	434
再度	zai du	2415
再多	zai duo	906
在她	zai ta	988
在他	zai ta	2130
再谈	zai tan	241
再提	zai ti	218
载体	zai ti	1348
再添	zai tian	174
再听	zai ting	120
在听	zai ting	196
再拿	zai na	143
在那	zai na	1933
在哪	zai na	2798
灾难	zai nan	1827
在内	zai nei	2587
在您	zai nin	106
再来	zai lai	2901
再改	zai gai	128
在岗	zai gang	175
再高	zai gao	174
在各	zai ge	344
再跟	zai gen	132
再给	zai gei	483
再过	zai guo	631
再开	zai kai	225
在看	zai kan	765
再看	zai kan	1621
载客	zai ke	117
在华	zai hua	580
再婚	zai hun	181
灾害	zai hai	1021
在行	zai hang	136
再好	zai hao	623
载荷	zai he	231
灾后	zai hou	342
在乎	zai hu	2400
灾祸	zai huo	110
再回	zai hui	295
在即	zai ji	363
再加	zai jia	2318
在家	zai jia	7405
在建	zai jian	310
再建	zai jian	329
再见	zai jian	3115
再讲	zai jiang	120
再降	zai jiang	130
再将	zai jiang	387
再接	zai jie	115
再进	zai jin	174
在京	zai jing	768
再起	zai qi	176
在其	zai qi	1232
在前	zai qian	301
灾情	zai qing	385
灾区	zai qu	1760
再去	zai qu	2577
再下	zai xia	108
在下	zai xia	395
再掀	zai xian	140
再现	zai xian	981
在线	zai xian	9814
在校	zai xiao	818
再向	zai xiang	209
再想	zai xiang	279
宰相	zai xiang	287
在想	zai xiang	953
在写	zai xie	225
再写	zai xie	244
在心	zai xin	134
在新	zai xin	328
再行	zai xing	149
再装	zai zhuang	130
再战	zai zhan	148
再找	zai zhao	544
再者	zai zhe	188
载着	zai zhe	224
在这	zai zhe	4200
栽植	zai zhi	153
在职	zai zhi	683
载重	zai zhong	117
栽种	zai zhong	143
仔猪	zai zhu	105
再传	zai chuan	131
在床	zai chuang	129
再创	zai chuang	305
在场	zai chang	1217
再吃	zai chi	292
再出	zai chu	176
宰杀	zai sha	145
再上	zai shang	245
在身	zai shen	171
再审	zai shen	191
再生	zai sheng	892
在世	zai shi	205
再试	zai shi	212
在手	zai shou	209
在说	zai shuo	120
再说	zai shuo	10897
再让	zai rang	233
载人	zai ren	130
载入	zai ru	548
仔仔	zai zai	390
再造	zai zao	328
再走	zai zou	302
再作	zai zuo	141
在座	zai zuo	418
再做	zai zuo	668
在做	zai zuo	1079
在此	zai ci	4824
再次	zai ci	12267
再从	zai cong	259
再三	zai san	538
再送	zai song	114
再也	zai ye	3091
再议	zai yi	127
在一	zai yi	155
再以	zai yi	181
在意	zai yi	2194
再由	zai you	259
再有	zai you	977
在用	zai yong	180
再用	zai yong	1283
在于	zai yu	7649
在外	zai wai	1326
再往	zai wang	239
再问	zai wen	374
在我	zai wo	3908
再无	zai wu	199
再按	zai an	186
暂不	zan bu	394
咱们	zan men	9900
赞美	zan mei	970
暂定	zan ding	375
赞叹	zan tan	485
暂停	zan ting	1825
赞同	zan tong	2143
咱俩	zan lia	1410
咱俩	zan liang	130
赞歌	zan ge	124
暂缓	zan huan	239
咱家	zan jia	299
攒钱	zan qian	358
暂且	zan qie	384
赞许	zan xu	202
暂住	zan zhu	218
赞助	zan zhu	1370
赞成	zan cheng	1222
赞赏	zan shang	733
暂时	zan shi	9741
赞扬	zan yang	629
赞誉	zan yu	345
暂未	zan wei	320
暂无	zan wu	539
藏民	zang min	154
脏腑	zang fu	140
葬礼	zang li	356
赃款	zang kuan	135
脏话	zang hua	520
脏器	zang qi	190
藏区	zang qu	121
藏人	zang ren	157
藏族	zang zu	569
葬送	zang song	118
赃物	zang wu	112
藏獒	zang ao	306
早班	zao ban	137
早报	zao bao	262
早盘	zao pan	400
糟粕	zao po	128
造反	zao fan	603
早饭	zao fan	1128
造访	zao fang	210
造福	zao fu	374
早稻	zao dao	117
遭到	zao dao	2826
噪点	zao dian	178
早点	zao dian	6243
躁动	zao dong	201
糟蹋	zao ta	571
澡堂	zao tang	181
早退	zao tui	135
早年	zao nian	585
造孽	zao nie	159
早恋	zao lian	192
造林	zao lin	353
早该	zao gai	180
糟糕	zao gao	1514
造化	zao hua	231
造价	zao jia	506
造假	zao jia	728
造就	zao jiu	1183
早就	zao jiu	5396
早起	zao qi	826
早期	zao qi	3042
早前	zao qian	347
造血	zao xue	169
早先	zao xian	215
早泄	zao xie	253
早些	zao xie	496
造型	zao xing	3658
枣庄	zao zhuang	136
早知	zao zhi	152
造纸	zao zhi	298
造船	zao chuan	314
早春	zao chun	177
早茶	zao cha	109
早产	zao chan	142
造车	zao che	118
早晨	zao chen	2699
造成	zao cheng	17607
造出	zao chu	233
早上	zao shang	12910
噪声	zao sheng	877
早逝	zao shi	146
造势	zao shi	316
遭受	zao shou	1825
早熟	zao shu	297
早说	zao shuo	424
早睡	zao shui	287
燥热	zao re	159
遭人	zao ren	191
早日	zao ri	1440
早在	zao zai	1362
早早	zao zao	1127
造作	zao zuo	144
早餐	zao can	1607
早死	zao si	114
早孕	zao yun	117
遭殃	zao yang	166
造谣	zao yao	362
造诣	zao yi	250
早已	zao yi	4107
噪音	zao yin	1187
造影	zao ying	161
早有	zao you	473
早于	zao yu	132
遭遇	zao yu	3774
早晚	zao wan	1257
早安	zao an	228
责备	ze bei	320
责编	ze bian	134
则不	ze bu	234
